"RTC End Time Stamp","Zone Name","Zone PTID","RTC Zonal LBMP","RTC Zonal Losses","RTC Zonal Congestion","RTC Zonal Price Version"
"2024/06/04 18:15:00","N.Y.C.","61761","68.62","4.31","0","1"
"2024/06/04 18:30:00","N.Y.C.","61761","67.99","4.16","-1.78","1"
"2024/06/04 18:45:00","N.Y.C.","61761","53.47","3.26","0","1"
"2024/06/04 19:00:00","N.Y.C.","61761","53.5","3.12","0","1"
"2024/06/04 19:15:00","N.Y.C.","61761","52.37","2.96","-0.97","1"
"2024/06/04 19:30:00","N.Y.C.","61761","46.96","2.62","-0.73","1"
"2024/06/04 19:45:00","N.Y.C.","61761","45.61","2.62","0","1"
"2024/06/04 20:00:00","N.Y.C.","61761","45.19","2.72","0","1"
"2024/06/04 20:15:00","N.Y.C.","61761","39.2","2.29","0","1"
"2024/06/04 20:30:00","N.Y.C.","61761","39.05","2.25","0","1"
"2024/06/04 20:45:00","N.Y.C.","61761","36.56","2.1","-0.03","1"
"2024/06/04 21:00:00","N.Y.C.","61761","48.98","2.42","0","1"
"2024/06/04 21:15:00","N.Y.C.","61761","45.46","2.46","-1.21","1"
"2024/06/04 21:30:00","N.Y.C.","61761","40.41","2.27","-0.25","1"
"2024/06/04 21:45:00","N.Y.C.","61761","39.72","2.32","0","1"
"2024/06/04 22:00:00","N.Y.C.","61761","41.61","2.32","0","1"
"2024/06/04 22:15:00","N.Y.C.","61761","39.25","2.19","0","1"
"2024/06/04 22:30:00","N.Y.C.","61761","37.43","2.28","0","1"
"2024/06/04 22:45:00","N.Y.C.","61761","31.98","1.78","0","1"
"2024/06/04 23:00:00","N.Y.C.","61761","37.17","1.87","0","1"
"2024/06/04 23:15:00","N.Y.C.","61761","41.23","1.96","0","1"
"2024/06/04 23:30:00","N.Y.C.","61761","37.22","1.91","0","1"
"2024/06/04 23:45:00","N.Y.C.","61761","41.28","1.96","0","1"
"2024/06/05 00:00:00","N.Y.C.","61761","42.05","1.54","0","1"
"2024/06/05 00:15:00","N.Y.C.","61761","40.65","1.52","0","1"
"2024/06/05 00:30:00","N.Y.C.","61761","34.71","1.37","0","1"
"2024/06/05 00:45:00","N.Y.C.","61761","28.54","1.18","0","1"
"2024/06/05 01:00:00","N.Y.C.","61761","25.07","1.22","0","1"
"2024/06/05 01:15:00","N.Y.C.","61761","23.25","1.23","0","1"
"2024/06/05 01:30:00","N.Y.C.","61761","19.9","1.11","0","1"
"2024/06/05 01:45:00","N.Y.C.","61761","20.59","1.02","0","1"
"2024/06/05 02:00:00","N.Y.C.","61761","18.95","1.07","0","1"
"2024/06/05 02:15:00","N.Y.C.","61761","18.58","1.12","0","1"
"2024/06/05 02:30:00","N.Y.C.","61761","17.14","1","0","1"
"2024/06/05 02:45:00","N.Y.C.","61761","14.74","0.82","0","1"
"2024/06/05 03:00:00","N.Y.C.","61761","19.09","1.11","0","1"
"2024/06/05 03:15:00","N.Y.C.","61761","19.59","1.06","0","1"
"2024/06/05 03:30:00","N.Y.C.","61761","19.46","1.05","0","1"
"2024/06/05 03:45:00","N.Y.C.","61761","19.09","1.08","0","1"
"2024/06/05 04:00:00","N.Y.C.","61761","18.95","1.06","0","1"
"2024/06/05 04:15:00","N.Y.C.","61761","18.82","1.08","0","1"
"2024/06/05 04:30:00","N.Y.C.","61761","19.09","1.08","0","1"
"2024/06/05 04:45:00","N.Y.C.","61761","19.07","1.08","0","1"
"2024/06/05 05:00:00","N.Y.C.","61761","20.88","1.05","0","1"
"2024/06/05 05:15:00","N.Y.C.","61761","20.86","1.05","0","1"
"2024/06/05 05:30:00","N.Y.C.","61761","21.38","1.13","0","1"
"2024/06/05 05:45:00","N.Y.C.","61761","21.52","1.26","0","1"
"2024/06/05 06:00:00","N.Y.C.","61761","20","1.34","0","1"
"2024/06/05 06:15:00","N.Y.C.","61761","21.76","1.58","0","1"
"2024/06/05 06:30:00","N.Y.C.","61761","25.1","1.79","0","1"
"2024/06/05 06:45:00","N.Y.C.","61761","27.5","1.94","0","1"
"2024/06/05 07:00:00","N.Y.C.","61761","32.8","2.32","0","1"
"2024/06/05 07:15:00","N.Y.C.","61761","32.57","2.27","0","1"
"2024/06/05 07:30:00","N.Y.C.","61761","34.73","2.45","0","1"
"2024/06/05 07:45:00","N.Y.C.","61761","35.7","2.52","0","1"
"2024/06/05 08:00:00","N.Y.C.","61761","31.87","2.28","0","1"
"2024/06/05 08:15:00","N.Y.C.","61761","33.64","2.55","0","1"
"2024/06/05 08:30:00","N.Y.C.","61761","33.57","2.51","0","1"
"2024/06/05 08:45:00","N.Y.C.","61761","33.26","2.49","0","1"
"2024/06/05 09:00:00","N.Y.C.","61761","35.7","2.71","0","1"
"2024/06/05 09:15:00","N.Y.C.","61761","36.89","2.73","0","1"
"2024/06/05 09:30:00","N.Y.C.","61761","35.8","2.68","0","1"
"2024/06/05 09:45:00","N.Y.C.","61761","35.15","2.54","0","1"
"2024/06/05 10:00:00","N.Y.C.","61761","36.93","2.54","0","1"
"2024/06/05 10:15:00","N.Y.C.","61761","34.45","2.49","0","1"
"2024/06/05 10:30:00","N.Y.C.","61761","30.86","2.23","0","1"
"2024/06/05 10:45:00","N.Y.C.","61761","32.23","2.41","0","1"
"2024/06/05 11:00:00","N.Y.C.","61761","27.58","2.23","0","1"
"2024/06/05 11:15:00","N.Y.C.","61761","34.05","2.65","-0.58","1"
"2024/06/05 11:30:00","N.Y.C.","61761","32.16","2.4","-0.08","1"
"2024/06/05 11:45:00","N.Y.C.","61761","35.21","2.57","-0.58","1"
"2024/06/05 12:00:00","N.Y.C.","61761","34.05","2.27","-0.72","1"
"2024/06/05 12:15:00","N.Y.C.","61761","30.77","2.2","-0.41","1"
"2024/06/05 12:30:00","N.Y.C.","61761","31.45","2.29","-0.19","1"
"2024/06/05 12:45:00","N.Y.C.","61761","34.69","2.75","0","1"
"2024/06/05 13:00:00","N.Y.C.","61761","38.92","2.77","-1.05","1"
"2024/06/05 13:15:00","N.Y.C.","61761","42.14","2.92","-1.32","1"
"2024/06/05 13:30:00","N.Y.C.","61761","38.03","2.75","0","1"
"2024/06/05 13:45:00","N.Y.C.","61761","38.97","2.91","-0.99","1"
"2024/06/05 14:00:00","N.Y.C.","61761","38.89","2.83","-1.09","1"
"2024/06/05 14:15:00","N.Y.C.","61761","42.08","2.99","-1.29","1"
"2024/06/05 14:30:00","N.Y.C.","61761","39.7","2.76","-1.09","1"
"2024/06/05 14:45:00","N.Y.C.","61761","41.13","2.96","-1.18","1"
"2024/06/05 15:00:00","N.Y.C.","61761","38.43","3.03","-0.96","1"
"2024/06/05 15:15:00","N.Y.C.","61761","37.9","2.94","-0.39","1"
"2024/06/05 15:30:00","N.Y.C.","61761","37.83","3.03","0","1"
"2024/06/05 15:45:00","N.Y.C.","61761","38.05","3.14","0","1"
"2024/06/05 16:00:00","N.Y.C.","61761","39.59","3.4","0.04","1"
"2024/06/05 16:15:00","N.Y.C.","61761","39.93","3.23","0.04","1"
"2024/06/05 16:30:00","N.Y.C.","61761","41.82","3.45","0","1"
"2024/06/05 16:45:00","N.Y.C.","61761","41.77","3.59","0.05","1"
"2024/06/05 17:00:00","N.Y.C.","61761","39.7","3.31","0","1"
"2024/06/05 17:15:00","N.Y.C.","61761","42.38","3.57","0","1"
"2024/06/05 17:30:00","N.Y.C.","61761","39.78","3.35","0","1"
"2024/06/05 17:45:00","N.Y.C.","61761","39.76","3.28","0","1"
"2024/06/05 18:00:00","N.Y.C.","61761","38.18","3.18","0","1"
"2024/06/05 18:15:00","N.Y.C.","61761","37.31","3.02","0","1"
"2024/06/05 18:30:00","N.Y.C.","61761","37.85","3.03","0","1"
"2024/06/05 18:45:00","N.Y.C.","61761","38.15","3.15","0","1"
"2024/06/05 19:00:00","N.Y.C.","61761","38.95","3.15","0","1"
"2024/06/05 19:15:00","N.Y.C.","61761","38.89","3.21","0","1"
"2024/06/05 19:30:00","N.Y.C.","61761","35.49","2.78","-0.01","1"
"2024/06/05 19:45:00","N.Y.C.","61761","34.6","2.74","0","1"
"2024/06/05 20:00:00","N.Y.C.","61761","61.82","4.74","0","1"
"2024/06/05 20:15:00","N.Y.C.","61761","37.84","2.8","0","1"
"2024/06/05 20:30:00","N.Y.C.","61761","33.71","2.78","0","1"
"2024/06/05 20:45:00","N.Y.C.","61761","32.73","2.76","0","1"
"2024/06/05 21:00:00","N.Y.C.","61761","48.1","3.19","0","1"
"2024/06/05 21:15:00","N.Y.C.","61761","39.67","2.9","0","1"
"2024/06/05 21:30:00","N.Y.C.","61761","36.54","2.77","0","1"
"2024/06/05 21:45:00","N.Y.C.","61761","37.14","2.94","0","1"
"2024/06/05 22:00:00","N.Y.C.","61761","42.89","3.32","0","1"
"2024/06/05 22:15:00","N.Y.C.","61761","39.56","3.13","0","1"
"2024/06/05 22:30:00","N.Y.C.","61761","32.15","2.46","0","1"
"2024/06/05 22:45:00","N.Y.C.","61761","30.67","2.32","0","1"
"2024/06/05 23:00:00","N.Y.C.","61761","29.92","2.11","0","1"
"2024/06/05 23:15:00","N.Y.C.","61761","31.01","2.16","0","1"
"2024/06/05 23:30:00","N.Y.C.","61761","29.92","2.03","0","1"
"2024/06/05 23:45:00","N.Y.C.","61761","25.15","1.71","0","1"
"2024/06/06 00:00:00","N.Y.C.","61761","29.28","2.07","0","1"
"2024/06/06 00:15:00","N.Y.C.","61761","26.22","1.83","0","1"
"2024/06/06 00:30:00","N.Y.C.","61761","23.08","1.57","0","1"
"2024/06/06 00:45:00","N.Y.C.","61761","21.8","1.43","0","1"
"2024/06/06 01:00:00","N.Y.C.","61761","25.17","1.56","0","1"
"2024/06/06 01:15:00","N.Y.C.","61761","23.18","1.5","0","1"
"2024/06/06 01:30:00","N.Y.C.","61761","20.09","1.37","0","1"
"2024/06/06 01:45:00","N.Y.C.","61761","20.24","1.32","0","1"
"2024/06/06 02:00:00","N.Y.C.","61761","23.15","1.33","0","1"
"2024/06/06 02:15:00","N.Y.C.","61761","22.94","1.28","0","1"
"2024/06/06 02:30:00","N.Y.C.","61761","22.05","1.27","0","1"
"2024/06/06 02:45:00","N.Y.C.","61761","21.81","1.23","0","1"
"2024/06/06 03:00:00","N.Y.C.","61761","20.9","1.24","0","1"
"2024/06/06 03:15:00","N.Y.C.","61761","21.47","1.25","0","1"
"2024/06/06 03:30:00","N.Y.C.","61761","21.45","1.23","0","1"
"2024/06/06 03:45:00","N.Y.C.","61761","21.45","1.21","0","1"
"2024/06/06 04:00:00","N.Y.C.","61761","20.34","1.24","0","1"
"2024/06/06 04:15:00","N.Y.C.","61761","20.36","1.23","0","1"
"2024/06/06 04:30:00","N.Y.C.","61761","20.86","1.22","0","1"
"2024/06/06 04:45:00","N.Y.C.","61761","20.94","1.19","0","1"
"2024/06/06 05:00:00","N.Y.C.","61761","22.99","1.4","0","1"
"2024/06/06 05:15:00","N.Y.C.","61761","23.74","1.47","0","1"
"2024/06/06 05:30:00","N.Y.C.","61761","23.65","1.42","0","1"
"2024/06/06 05:45:00","N.Y.C.","61761","25.36","1.5","0","1"
"2024/06/06 06:00:00","N.Y.C.","61761","25.97","1.63","0","1"
"2024/06/06 06:15:00","N.Y.C.","61761","27.98","1.71","0","1"
"2024/06/06 06:30:00","N.Y.C.","61761","28.78","1.86","0","1"
"2024/06/06 06:45:00","N.Y.C.","61761","29.18","1.98","0","1"
"2024/06/06 07:00:00","N.Y.C.","61761","29.52","2.08","0","1"
"2024/06/06 07:15:00","N.Y.C.","61761","29.55","2.14","0","1"
"2024/06/06 07:30:00","N.Y.C.","61761","29.52","2.11","0","1"
"2024/06/06 07:45:00","N.Y.C.","61761","30.24","2.03","0","1"
"2024/06/06 08:00:00","N.Y.C.","61761","36.18","2.33","0","1"
"2024/06/06 08:15:00","N.Y.C.","61761","36.53","2.26","-0.49","1"
"2024/06/06 08:30:00","N.Y.C.","61761","33.71","2.24","0","1"
"2024/06/06 08:45:00","N.Y.C.","61761","36.42","2.57","0","1"
"2024/06/06 09:00:00","N.Y.C.","61761","34.13","2.61","0","1"
"2024/06/06 09:15:00","N.Y.C.","61761","38.67","2.31","-6.31","1"
"2024/06/06 09:30:00","N.Y.C.","61761","39.76","2.21","-8.9","1"
"2024/06/06 09:45:00","N.Y.C.","61761","34.7","2.61","-0.68","1"
"2024/06/06 10:00:00","N.Y.C.","61761","34.51","2.06","-6.05","1"
"2024/06/06 10:15:00","N.Y.C.","61761","34.51","2.03","-6.07","1"
"2024/06/06 10:30:00","N.Y.C.","61761","34.92","2.15","-6.18","1"
"2024/06/06 10:45:00","N.Y.C.","61761","41.54","2.14","-11.59","1"
"2024/06/06 11:00:00","N.Y.C.","61761","36.41","2.76","0","1"
"2024/06/06 11:15:00","N.Y.C.","61761","35.55","2.57","-0.4","1"
"2024/06/06 11:30:00","N.Y.C.","61761","35.67","2.61","-1.22","1"
"2024/06/06 11:45:00","N.Y.C.","61761","34.96","2.84","-0.55","1"
"2024/06/06 12:00:00","N.Y.C.","61761","31.93","2.55","0","1"
"2024/06/06 12:15:00","N.Y.C.","61761","31.24","2.68","0.54","1"
"2024/06/06 12:30:00","N.Y.C.","61761","31.85","2.71","0","1"
"2024/06/06 12:45:00","N.Y.C.","61761","30.97","2.69","-0.21","1"
"2024/06/06 13:00:00","N.Y.C.","61761","34.46","2.97","-0.61","1"
"2024/06/06 13:15:00","N.Y.C.","61761","34.5","2.94","0","1"
"2024/06/06 13:30:00","N.Y.C.","61761","40.34","3.45","-0.96","1"
"2024/06/06 13:45:00","N.Y.C.","61761","69.89","3.83","-27.73","1"
"2024/06/06 14:00:00","N.Y.C.","61761","32.82","2.92","-0.44","1"
"2024/06/06 14:15:00","N.Y.C.","61761","149.49","3.14","-115.58","1"
"2024/06/06 14:30:00","N.Y.C.","61761","32.88","3.02","0","1"
"2024/06/06 14:45:00","N.Y.C.","61761","32.73","3.09","-0.51","1"
"2024/06/06 15:00:00","N.Y.C.","61761","32.44","2.88","-1.32","1"
"2024/06/06 15:15:00","N.Y.C.","61761","31.36","2.86","-0.45","1"
"2024/06/06 15:30:00","N.Y.C.","61761","31.34","2.87","-0.33","1"
"2024/06/06 15:45:00","N.Y.C.","61761","31.37","2.98","0","1"
"2024/06/06 16:00:00","N.Y.C.","61761","328.84","-1.14","-345.37","1"
"2024/06/06 16:15:00","N.Y.C.","61761","120.62","0.45","-114.22","1"
"2024/06/06 16:30:00","N.Y.C.","61761","282.21","0.47","-275.81","1"
"2024/06/06 16:45:00","N.Y.C.","61761","75.7","0.57","-68.92","1"
"2024/06/06 17:00:00","N.Y.C.","61761","75.7","0.58","-68.84","1"
"2024/06/06 17:15:00","N.Y.C.","61761","88.36","0.68","-80.34","1"
"2024/06/06 17:30:00","N.Y.C.","61761","222.63","0.56","-215.86","1"
"2024/06/06 17:45:00","N.Y.C.","61761","140.12","0.55","-133.45","1"
"2024/06/06 18:00:00","N.Y.C.","61761","241.37","0.51","-234.86","1"
"2024/06/06 18:15:00","N.Y.C.","61761","82.68","0.53","-76.1","1"
"2024/06/06 18:30:00","N.Y.C.","61761","83.05","0.64","-75.2","1"
"2024/06/06 18:45:00","N.Y.C.","61761","75.61","0.84","-65.33","1"
"2024/06/06 19:00:00","N.Y.C.","61761","299.87","0.57","-292.31","1"
"2024/06/06 19:15:00","N.Y.C.","61761","140.61","0.85","-129.51","1"
"2024/06/06 19:30:00","N.Y.C.","61761","80.14","1.58","-59.46","1"
"2024/06/06 19:45:00","N.Y.C.","61761","82.04","1.48","-63.17","1"
"2024/06/06 20:00:00","N.Y.C.","61761","70","1.7","-47.76","1"
"2024/06/06 20:15:00","N.Y.C.","61761","77.23","1.89","-53.08","1"
"2024/06/06 20:30:00","N.Y.C.","61761","65.58","1.94","-41.11","1"
"2024/06/06 20:45:00","N.Y.C.","61761","53.66","1.88","-30.22","1"
"2024/06/06 21:00:00","N.Y.C.","61761","46.53","1.9","-19.55","1"
"2024/06/06 21:15:00","N.Y.C.","61761","47.29","1.99","-20.13","1"
"2024/06/06 21:30:00","N.Y.C.","61761","47.82","1.91","-21.1","1"
"2024/06/06 21:45:00","N.Y.C.","61761","45.84","1.74","-20.84","1"
"2024/06/06 22:00:00","N.Y.C.","61761","45.89","3.71","0","1"
"2024/06/06 22:15:00","N.Y.C.","61761","43.21","3.53","0","1"
"2024/06/06 22:30:00","N.Y.C.","61761","38.5","3.08","0","1"
"2024/06/06 22:45:00","N.Y.C.","61761","34.09","2.87","0","1"
"2024/06/06 23:00:00","N.Y.C.","61761","29.48","2.44","0","1"
"2024/06/06 23:15:00","N.Y.C.","61761","27.83","2.18","0","1"
"2024/06/06 23:30:00","N.Y.C.","61761","26.46","2.01","0","1"
"2024/06/06 23:45:00","N.Y.C.","61761","25.24","1.8","0","1"
"2024/06/07 00:00:00","N.Y.C.","61761","28.14","1.84","0","1"
"2024/06/07 00:15:00","N.Y.C.","61761","26.74","1.77","0","1"
"2024/06/07 00:30:00","N.Y.C.","61761","20","1.36","0","1"
"2024/06/07 00:45:00","N.Y.C.","61761","19.55","1.33","0","1"
"2024/06/07 01:00:00","N.Y.C.","61761","20.1","1.37","0","1"
"2024/06/07 01:15:00","N.Y.C.","61761","18.82","1.36","0","1"
"2024/06/07 01:30:00","N.Y.C.","61761","16.18","1.17","0","1"
"2024/06/07 01:45:00","N.Y.C.","61761","15.97","0.97","-1.31","1"
"2024/06/07 02:00:00","N.Y.C.","61761","18.82","1.2","0","1"
"2024/06/07 02:15:00","N.Y.C.","61761","17.47","1.13","0","1"
"2024/06/07 02:30:00","N.Y.C.","61761","15.98","1.05","0","1"
"2024/06/07 02:45:00","N.Y.C.","61761","15.33","0.98","0","1"
"2024/06/07 03:00:00","N.Y.C.","61761","15.34","0.88","0","1"
"2024/06/07 03:15:00","N.Y.C.","61761","11.1","0.63","0","1"
"2024/06/07 03:30:00","N.Y.C.","61761","10.1","0.61","0","1"
"2024/06/07 03:45:00","N.Y.C.","61761","10.1","0.6","0","1"
"2024/06/07 04:00:00","N.Y.C.","61761","10.09","0.6","0","1"
"2024/06/07 04:15:00","N.Y.C.","61761","10.09","0.61","0","1"
"2024/06/07 04:30:00","N.Y.C.","61761","10.1","0.6","0","1"
"2024/06/07 04:45:00","N.Y.C.","61761","11.6","0.65","0","1"
"2024/06/07 05:00:00","N.Y.C.","61761","16.04","0.86","0","1"
"2024/06/07 05:15:00","N.Y.C.","61761","16.09","0.9","0","1"
"2024/06/07 05:30:00","N.Y.C.","61761","16.84","0.98","0","1"
"2024/06/07 05:45:00","N.Y.C.","61761","16.99","1.04","0","1"
"2024/06/07 06:00:00","N.Y.C.","61761","18.19","1.08","0","1"
"2024/06/07 06:15:00","N.Y.C.","61761","18.87","1.22","-0.19","1"
"2024/06/07 06:30:00","N.Y.C.","61761","18.81","1.11","-1.87","1"
"2024/06/07 06:45:00","N.Y.C.","61761","21.14","1.44","0","1"
"2024/06/07 07:00:00","N.Y.C.","61761","23.34","1.61","0","1"
"2024/06/07 07:15:00","N.Y.C.","61761","23.29","1.6","0","1"
"2024/06/07 07:30:00","N.Y.C.","61761","23.93","1.77","0","1"
"2024/06/07 07:45:00","N.Y.C.","61761","24.07","1.84","0","1"
"2024/06/07 08:00:00","N.Y.C.","61761","24.13","1.89","0","1"
"2024/06/07 08:15:00","N.Y.C.","61761","24.33","1.95","0","1"
"2024/06/07 08:30:00","N.Y.C.","61761","24.13","1.93","0","1"
"2024/06/07 08:45:00","N.Y.C.","61761","27.64","2.24","0","1"
"2024/06/07 09:00:00","N.Y.C.","61761","30.8","2.54","0","1"
"2024/06/07 09:15:00","N.Y.C.","61761","29.56","2.39","0","1"
"2024/06/07 09:30:00","N.Y.C.","61761","27.86","2.32","0","1"
"2024/06/07 09:45:00","N.Y.C.","61761","26.56","2.19","0","1"
"2024/06/07 10:00:00","N.Y.C.","61761","25.7","2.16","0","1"
"2024/06/07 10:15:00","N.Y.C.","61761","25.52","2.19","0","1"
"2024/06/07 10:30:00","N.Y.C.","61761","25.77","2.24","0","1"
"2024/06/07 10:45:00","N.Y.C.","61761","26.93","2.36","0","1"
"2024/06/07 11:00:00","N.Y.C.","61761","27.13","2.47","0","1"
"2024/06/07 11:15:00","N.Y.C.","61761","27.74","2.61","0","1"
"2024/06/07 11:30:00","N.Y.C.","61761","27.38","2.51","0","1"
"2024/06/07 11:45:00","N.Y.C.","61761","27.66","2.56","0","1"
"2024/06/07 12:00:00","N.Y.C.","61761","26.21","2.3","-0.17","1"
"2024/06/07 12:15:00","N.Y.C.","61761","27.5","2.5","0","1"
"2024/06/07 12:30:00","N.Y.C.","61761","27.75","2.52","-0.01","1"
"2024/06/07 12:45:00","N.Y.C.","61761","29.58","2.71","-0.01","1"
"2024/06/07 13:00:00","N.Y.C.","61761","29.29","2.67","-1.39","1"
"2024/06/07 13:15:00","N.Y.C.","61761","38.35","2.59","-10.13","1"
"2024/06/07 13:30:00","N.Y.C.","61761","30.76","2.75","-1.36","1"
"2024/06/07 13:45:00","N.Y.C.","61761","31.04","2.67","-2.74","1"
"2024/06/07 14:00:00","N.Y.C.","61761","30.76","2.72","-2.32","1"
"2024/06/07 14:15:00","N.Y.C.","61761","33.15","3.12","-0.63","1"
"2024/06/07 14:30:00","N.Y.C.","61761","32.8","2.94","-2.67","1"
"2024/06/07 14:45:00","N.Y.C.","61761","33.44","2.37","-9.31","1"
"2024/06/07 15:00:00","N.Y.C.","61761","33.96","2.31","-10.67","1"
"2024/06/07 15:15:00","N.Y.C.","61761","27.73","2.62","-1.69","1"
"2024/06/07 15:30:00","N.Y.C.","61761","34.33","2.23","-11.03","1"
"2024/06/07 15:45:00","N.Y.C.","61761","32.75","2.66","-5.92","1"
"2024/06/07 16:00:00","N.Y.C.","61761","29.18","2.75","-1.42","1"
"2024/06/07 16:15:00","N.Y.C.","61761","27.13","2.51","-1.82","1"
"2024/06/07 16:30:00","N.Y.C.","61761","28.33","2.65","-2.06","1"
"2024/06/07 16:45:00","N.Y.C.","61761","30.14","2.71","-2.38","1"
"2024/06/07 17:00:00","N.Y.C.","61761","30.74","3.12","0","1"
"2024/06/07 17:15:00","N.Y.C.","61761","29.98","2.89","-1.06","1"
"2024/06/07 17:30:00","N.Y.C.","61761","30.06","2.92","-1.08","1"
"2024/06/07 17:45:00","N.Y.C.","61761","29.69","2.9","-1.1","1"
"2024/06/07 18:00:00","N.Y.C.","61761","27.58","2.67","-1.52","1"
"2024/06/07 18:15:00","N.Y.C.","61761","29.13","2.81","-1.21","1"
"2024/06/07 18:30:00","N.Y.C.","61761","27.71","2.65","-1.6","1"
"2024/06/07 18:45:00","N.Y.C.","61761","27.24","2.58","-1.63","1"
"2024/06/07 19:00:00","N.Y.C.","61761","28.41","2.66","-1.39","1"
"2024/06/07 19:15:00","N.Y.C.","61761","30.59","2.87","-0.95","1"
"2024/06/07 19:30:00","N.Y.C.","61761","26.56","2.35","-1.82","1"
"2024/06/07 19:45:00","N.Y.C.","61761","25.92","2.26","-1.95","1"
"2024/06/07 20:00:00","N.Y.C.","61761","25.49","2.06","-2.03","1"
"2024/06/07 20:15:00","N.Y.C.","61761","22.38","1.92","0","1"
"2024/06/07 20:30:00","N.Y.C.","61761","21.79","1.8","0","1"
"2024/06/07 20:45:00","N.Y.C.","61761","21.26","1.68","0","1"
"2024/06/07 21:00:00","N.Y.C.","61761","24.03","1.96","-0.01","1"
"2024/06/07 21:15:00","N.Y.C.","61761","22.92","1.85","0","1"
"2024/06/07 21:30:00","N.Y.C.","61761","20.46","1.6","0","1"
"2024/06/07 21:45:00","N.Y.C.","61761","19.75","1.53","0","1"
"2024/06/07 22:00:00","N.Y.C.","61761","23.43","1.83","0","1"
"2024/06/07 22:15:00","N.Y.C.","61761","21.52","1.74","0","1"
"2024/06/07 22:30:00","N.Y.C.","61761","20.15","1.51","0","1"
"2024/06/07 22:45:00","N.Y.C.","61761","19.41","1.47","0","1"
"2024/06/07 23:00:00","N.Y.C.","61761","22.63","1.64","0","1"
"2024/06/07 23:15:00","N.Y.C.","61761","23.39","1.67","0","1"
"2024/06/07 23:30:00","N.Y.C.","61761","18.54","1.33","0","1"
"2024/06/07 23:45:00","N.Y.C.","61761","18.1","1.32","0","1"
"2024/06/08 00:00:00","N.Y.C.","61761","20.36","1.47","0","1"
"2024/06/08 00:15:00","N.Y.C.","61761","19.87","1.44","0","1"
"2024/06/08 00:30:00","N.Y.C.","61761","19.24","1.39","0","1"
"2024/06/08 00:45:00","N.Y.C.","61761","19.06","1.43","0","1"
"2024/06/08 01:00:00","N.Y.C.","61761","20.87","1.44","-0.01","1"
"2024/06/08 01:15:00","N.Y.C.","61761","19.89","1.4","-0.37","1"
"2024/06/08 01:30:00","N.Y.C.","61761","20.03","1.43","0","1"
"2024/06/08 01:45:00","N.Y.C.","61761","20.31","1.39","-0.2","1"
"2024/06/08 02:00:00","N.Y.C.","61761","17.03","1.17","0","1"
"2024/06/08 02:15:00","N.Y.C.","61761","16.88","1.15","0","1"
"2024/06/08 02:30:00","N.Y.C.","61761","16.51","1.04","-0.67","1"
"2024/06/08 02:45:00","N.Y.C.","61761","19.07","1.13","0","1"
"2024/06/08 03:00:00","N.Y.C.","61761","19.97","1.15","0","1"
"2024/06/08 03:15:00","N.Y.C.","61761","19.95","1.11","0","1"
"2024/06/08 03:30:00","N.Y.C.","61761","19.92","1.15","0","1"
"2024/06/08 03:45:00","N.Y.C.","61761","19.06","1.13","0","1"
"2024/06/08 04:00:00","N.Y.C.","61761","17.7","1.07","-0.45","1"
"2024/06/08 04:15:00","N.Y.C.","61761","19.83","1.16","0","1"
"2024/06/08 04:30:00","N.Y.C.","61761","19.31","1.13","0","1"
"2024/06/08 04:45:00","N.Y.C.","61761","19.36","1.13","0","1"
"2024/06/08 05:00:00","N.Y.C.","61761","17.14","1.04","-0.54","1"
"2024/06/08 05:15:00","N.Y.C.","61761","16.44","0.97","-1.01","1"
"2024/06/08 05:30:00","N.Y.C.","61761","16.41","0.96","-1.4","1"
"2024/06/08 05:45:00","N.Y.C.","61761","17.11","1.03","-0.54","1"
"2024/06/08 06:00:00","N.Y.C.","61761","17.1","1.06","0","1"
"2024/06/08 06:15:00","N.Y.C.","61761","17.08","1.06","0","1"
"2024/06/08 06:30:00","N.Y.C.","61761","17.08","1.09","0","1"
"2024/06/08 06:45:00","N.Y.C.","61761","18.27","1.16","0","1"
"2024/06/08 07:00:00","N.Y.C.","61761","19.68","1.29","0","1"
"2024/06/08 07:15:00","N.Y.C.","61761","19.67","1.22","0","1"
"2024/06/08 07:30:00","N.Y.C.","61761","19.42","1.17","0","1"
"2024/06/08 07:45:00","N.Y.C.","61761","20.08","1.24","-0.03","1"
"2024/06/08 08:00:00","N.Y.C.","61761","20.36","1.28","0","1"
"2024/06/08 08:15:00","N.Y.C.","61761","19.98","1.27","0","1"
"2024/06/08 08:30:00","N.Y.C.","61761","19.33","1.3","0","1"
"2024/06/08 08:45:00","N.Y.C.","61761","19.33","1.3","0","1"
"2024/06/08 09:00:00","N.Y.C.","61761","18.65","1.27","0","1"
"2024/06/08 09:15:00","N.Y.C.","61761","18.86","1.28","0","1"
"2024/06/08 09:30:00","N.Y.C.","61761","19.73","1.39","0","1"
"2024/06/08 09:45:00","N.Y.C.","61761","19.83","1.42","0","1"
"2024/06/08 10:00:00","N.Y.C.","61761","12.35","1.37","7.5","1"
"2024/06/08 10:15:00","N.Y.C.","61761","15.6","1.41","4.37","1"
