"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2022/07/02 07:05:00","MHK VL","61756","50.35","1.7","0","1"
"2022/07/02 07:10:00","MHK VL","61756","50.08","1.69","0","1"
"2022/07/02 07:15:00","MHK VL","61756","47.47","1.74","0","1"
"2022/07/02 07:20:00","MHK VL","61756","47.42","1.74","0","1"
"2022/07/02 07:25:00","MHK VL","61756","49.47","1.81","0","1"
"2022/07/02 07:30:00","MHK VL","61756","49.47","1.81","0","1"
"2022/07/02 07:35:00","MHK VL","61756","47.73","1.79","0","1"
"2022/07/02 07:40:00","MHK VL","61756","47.31","1.77","0","1"
"2022/07/02 07:45:00","MHK VL","61756","47.56","1.83","0","1"
"2022/07/02 07:50:00","MHK VL","61756","49.79","1.92","0","1"
"2022/07/02 07:55:00","MHK VL","61756","50.28","1.94","0","1"
"2022/07/02 08:00:00","MHK VL","61756","47.14","1.77","0","1"
"2022/07/02 08:05:00","MHK VL","61756","49.42","1.85","0","1"
"2022/07/02 08:10:00","MHK VL","61756","46.36","1.76","-0.67","1"
"2022/07/02 08:15:00","MHK VL","61756","46.36","1.72","-0.63","1"
"2022/07/02 08:20:00","MHK VL","61756","49.9","1.87","0","1"
"2022/07/02 08:25:00","MHK VL","61756","50.03","1.88","0","1"
"2022/07/02 08:30:00","MHK VL","61756","50.26","1.94","0","1"
"2022/07/02 08:35:00","MHK VL","61756","50.28","1.98","0","1"
"2022/07/02 08:40:00","MHK VL","61756","50.35","1.98","0","1"
"2022/07/02 08:45:00","MHK VL","61756","52.05","2.05","0","1"
"2022/07/02 08:50:00","MHK VL","61756","52.98","2.14","0","1"
"2022/07/02 08:55:00","MHK VL","61756","53.96","2.13","0","1"
"2022/07/02 09:00:00","MHK VL","61756","54.65","2.15","0","1"
"2022/07/02 09:05:00","MHK VL","61756","55.72","2.25","0","1"
"2022/07/02 09:10:00","MHK VL","61756","55.57","2.19","0","1"
"2022/07/02 09:15:00","MHK VL","61756","55.62","2.19","0","1"
"2022/07/02 09:20:00","MHK VL","61756","54.6","2.15","0","1"
"2022/07/02 09:25:00","MHK VL","61756","54.5","2.15","0","1"
"2022/07/02 09:30:00","MHK VL","61756","54.55","2.15","0","1"
"2022/07/02 09:35:00","MHK VL","61756","55.62","2.19","0","1"
"2022/07/02 09:40:00","MHK VL","61756","56.5","2.23","0","1"
"2022/07/02 09:45:00","MHK VL","61756","56.8","2.29","0","1"
"2022/07/02 09:50:00","MHK VL","61756","59.6","2.4","0","1"
"2022/07/02 09:55:00","MHK VL","61756","61.09","2.52","0","1"
"2022/07/02 10:00:00","MHK VL","61756","55.31","2.28","0","1"
"2022/07/02 10:05:00","MHK VL","61756","56.88","2.34","0","1"
"2022/07/02 10:10:00","MHK VL","61756","60.78","2.45","0","1"
"2022/07/02 10:15:00","MHK VL","61756","62.14","2.56","0","1"
"2022/07/02 10:20:00","MHK VL","61756","62.16","2.56","0","1"
"2022/07/02 10:25:00","MHK VL","61756","65.96","2.72","0","1"
"2022/07/02 10:30:00","MHK VL","61756","67.93","2.8","0","1"
"2022/07/02 10:35:00","MHK VL","61756","71.1","2.93","0","1"
"2022/07/02 10:40:00","MHK VL","61756","71.6","2.95","0","1"
"2022/07/02 10:45:00","MHK VL","61756","73.4","3.02","0","1"
"2022/07/02 10:50:00","MHK VL","61756","76.68","3.16","0","1"
"2022/07/02 10:55:00","MHK VL","61756","73.9","3.04","0","1"
"2022/07/02 11:00:00","MHK VL","61756","62.11","2.56","0","1"
"2022/07/02 11:05:00","MHK VL","61756","61.83","2.49","0","1"
"2022/07/02 11:10:00","MHK VL","61756","61.81","2.44","0","1"
"2022/07/02 11:15:00","MHK VL","61756","59.89","2.36","0","1"
"2022/07/02 11:20:00","MHK VL","61756","62.08","2.5","0","1"
"2022/07/02 11:25:00","MHK VL","61756","62.07","2.5","0","1"
"2022/07/02 11:30:00","MHK VL","61756","65.84","2.71","0","1"
"2022/07/02 11:35:00","MHK VL","61756","67.22","2.77","0","1"
"2022/07/02 11:40:00","MHK VL","61756","67.27","2.71","0","1"
"2022/07/02 11:45:00","MHK VL","61756","65.61","2.64","0","1"
"2022/07/02 11:50:00","MHK VL","61756","65.5","2.64","0","1"
"2022/07/02 11:55:00","MHK VL","61756","65.48","2.58","0","1"
"2022/07/02 12:00:00","MHK VL","61756","70.27","2.83","0","1"
"2022/07/02 12:05:00","MHK VL","61756","69.49","2.93","0","1"
"2022/07/02 12:10:00","MHK VL","61756","74.18","3.2","0","1"
"2022/07/02 12:15:00","MHK VL","61756","74.18","3.12","0","1"
"2022/07/02 12:20:00","MHK VL","61756","76.52","3.15","0","1"
"2022/07/02 12:25:00","MHK VL","61756","76.58","3.16","0","1"
"2022/07/02 12:30:00","MHK VL","61756","64.51","2.66","0","1"
"2022/07/02 12:35:00","MHK VL","61756","65.73","2.71","0","1"
"2022/07/02 12:40:00","MHK VL","61756","74.26","3.06","0","1"
"2022/07/02 12:45:00","MHK VL","61756","65.71","2.71","0","1"
"2022/07/02 12:50:00","MHK VL","61756","74.58","3.01","0","1"
"2022/07/02 12:55:00","MHK VL","61756","63.5","2.56","0","1"
"2022/07/02 13:00:00","MHK VL","61756","68.74","2.77","0","1"
"2022/07/02 13:05:00","MHK VL","61756","77.1","3.11","0","1"
"2022/07/02 13:10:00","MHK VL","61756","73.95","2.98","0","1"
"2022/07/02 13:15:00","MHK VL","61756","71.3","2.81","0","1"
"2022/07/02 13:20:00","MHK VL","61756","76.95","3.03","0","1"
"2022/07/02 13:25:00","MHK VL","61756","76.7","3.09","0","1"
"2022/07/02 13:30:00","MHK VL","61756","76.78","3.03","0","1"
"2022/07/02 13:35:00","MHK VL","61756","76.62","3.02","0","1"
"2022/07/02 13:40:00","MHK VL","61756","81.41","3.21","0","1"
"2022/07/02 13:45:00","MHK VL","61756","82.71","3.26","0","1"
"2022/07/02 13:50:00","MHK VL","61756","81.41","3.28","0","1"
"2022/07/02 13:55:00","MHK VL","61756","76.86","3.1","0","1"
"2022/07/02 14:00:00","MHK VL","61756","69.08","2.78","0","1"
"2022/07/02 14:05:00","MHK VL","61756","68.07","2.74","0","1"
"2022/07/02 14:10:00","MHK VL","61756","68.57","2.7","0","1"
"2022/07/02 14:15:00","MHK VL","61756","80.26","3.09","0","1"
"2022/07/02 14:20:00","MHK VL","61756","74.99","2.89","0","1"
"2022/07/02 14:25:00","MHK VL","61756","68.41","2.63","0","1"
"2022/07/02 14:30:00","MHK VL","61756","74.68","2.88","0","1"
"2022/07/02 14:35:00","MHK VL","61756","74.75","2.95","0","1"
"2022/07/02 14:40:00","MHK VL","61756","74.76","2.88","0","1"
"2022/07/02 14:45:00","MHK VL","61756","74.84","2.88","0","1"
"2022/07/02 14:50:00","MHK VL","61756","82.17","3.16","0","1"
"2022/07/02 14:55:00","MHK VL","61756","82.27","3.17","0","1"
"2022/07/02 15:00:00","MHK VL","61756","74.54","2.73","0","1"
"2022/07/02 15:05:00","MHK VL","61756","74.53","2.79","0","1"
"2022/07/02 15:10:00","MHK VL","61756","74.54","2.73","0","1"
"2022/07/02 15:15:00","MHK VL","61756","81.86","3","0","1"
"2022/07/02 15:20:00","MHK VL","61756","93.27","3.41","0","1"
"2022/07/02 15:25:00","MHK VL","61756","93.27","3.41","0","1"
"2022/07/02 15:30:00","MHK VL","61756","84.92","3.11","0","1"
"2022/07/02 15:35:00","MHK VL","61756","84","3.07","0","1"
"2022/07/02 15:40:00","MHK VL","61756","83.37","3.13","0","1"
"2022/07/02 15:45:00","MHK VL","61756","73.82","2.77","0","1"
"2022/07/02 15:50:00","MHK VL","61756","88.04","3.39","0","1"
"2022/07/02 15:55:00","MHK VL","61756","81.85","3.15","0","1"
"2022/07/02 16:00:00","MHK VL","61756","82.11","3.16","0","1"
"2022/07/02 16:05:00","MHK VL","61756","93.24","3.67","0","1"
"2022/07/02 16:10:00","MHK VL","61756","82.35","3.32","0","1"
"2022/07/02 16:15:00","MHK VL","61756","82.44","3.32","0","1"
"2022/07/02 16:20:00","MHK VL","61756","69.14","2.72","0","1"
"2022/07/02 16:25:00","MHK VL","61756","74.28","2.93","0","1"
"2022/07/02 16:30:00","MHK VL","61756","74.2","2.92","0","1"
"2022/07/02 16:35:00","MHK VL","61756","74.68","2.94","0","1"
"2022/07/02 16:40:00","MHK VL","61756","81.71","3.15","0","1"
"2022/07/02 16:45:00","MHK VL","61756","92.05","3.63","0","1"
"2022/07/02 16:50:00","MHK VL","61756","97.63","3.93","0","1"
"2022/07/02 16:55:00","MHK VL","61756","133.18","5.37","0","1"
"2022/07/02 17:00:00","MHK VL","61756","-23.04","-0.91","0","1"
"2022/07/02 17:05:00","MHK VL","61756","-24.88","-0.96","0","1"
"2022/07/02 17:10:00","MHK VL","61756","-10.91","-0.44","0","1"
"2022/07/02 17:15:00","MHK VL","61756","7.55","-0.61","-22.72","1"
"2022/07/02 17:20:00","MHK VL","61756","-2.83","-0.65","-13.37","1"
"2022/07/02 17:25:00","MHK VL","61756","9.26","-0.44","-19.83","1"
"2022/07/02 17:30:00","MHK VL","61756","-2.98","-0.31","-4.63","1"
"2022/07/02 17:35:00","MHK VL","61756","24.41","0.84","-3.57","1"
"2022/07/02 17:40:00","MHK VL","61756","44.58","1.27","-13.85","1"
"2022/07/02 17:45:00","MHK VL","61756","14.61","0.59","0","1"
"2022/07/02 17:47:24","MHK VL","61756","12.92","0.52","0","1"
"2022/07/02 17:49:12","MHK VL","61756","15.35","0.65","0","1"
"2022/07/02 17:50:00","MHK VL","61756","15.14","0.64","0","1"
"2022/07/02 17:55:00","MHK VL","61756","15.14","0.64","0","1"
"2022/07/02 17:55:18","MHK VL","61756","15.31","0.63","0","1"
"2022/07/02 17:56:36","MHK VL","61756","15.17","0.63","0","1"
"2022/07/02 18:00:00","MHK VL","61756","15.09","0.64","0","1"
"2022/07/02 18:03:00","MHK VL","61756","15.09","0.64","0","1"
"2022/07/02 18:04:18","MHK VL","61756","15.25","0.66","0","1"
"2022/07/02 18:05:00","MHK VL","61756","15.34","0.66","0","1"
"2022/07/02 18:10:00","MHK VL","61756","15.34","0.66","0","1"
"2022/07/02 18:15:00","MHK VL","61756","17.48","0.75","0","1"
"2022/07/02 18:20:00","MHK VL","61756","68.72","2.37","-13.81","1"
"2022/07/02 18:25:00","MHK VL","61756","31.32","1.33","-0.37","1"
"2022/07/02 18:30:00","MHK VL","61756","31.3","1.34","-0.32","1"
"2022/07/02 18:35:00","MHK VL","61756","30.59","1.29","0","1"
"2022/07/02 18:40:00","MHK VL","61756","30.71","1.32","0","1"
"2022/07/02 18:45:00","MHK VL","61756","34.05","1.47","0","1"
"2022/07/02 18:50:00","MHK VL","61756","33.99","1.47","0","1"
"2022/07/02 18:55:00","MHK VL","61756","34.08","1.47","0","1"
"2022/07/02 19:00:00","MHK VL","61756","30.92","1.33","0","1"
"2022/07/02 19:05:00","MHK VL","61756","30.86","1.33","0","1"
"2022/07/02 19:10:00","MHK VL","61756","30.92","1.39","0","1"
"2022/07/02 19:15:00","MHK VL","61756","30.86","1.41","0","1"
"2022/07/02 19:20:00","MHK VL","61756","30.64","1.4","0","1"
"2022/07/02 19:25:00","MHK VL","61756","30.64","1.4","0","1"
"2022/07/02 19:30:00","MHK VL","61756","30.76","1.41","0","1"
"2022/07/02 19:35:00","MHK VL","61756","13.04","0.6","0","1"
"2022/07/02 19:40:00","MHK VL","61756","27.86","1.28","0","1"
"2022/07/02 19:45:00","MHK VL","61756","33.94","1.52","0","1"
"2022/07/02 19:50:00","MHK VL","61756","22.15","0.99","0","1"
"2022/07/02 19:55:00","MHK VL","61756","31.13","1.4","0","1"
"2022/07/02 20:00:00","MHK VL","61756","36.62","1.64","0","1"
"2022/07/02 20:05:00","MHK VL","61756","36.55","1.58","0","1"
"2022/07/02 20:10:00","MHK VL","61756","60.98","2.74","0","1"
"2022/07/02 20:15:00","MHK VL","61756","19.58","0.84","0","1"
"2022/07/02 20:20:00","MHK VL","61756","10.62","0.46","0","1"
"2022/07/02 20:25:00","MHK VL","61756","10.46","0.45","0","1"
"2022/07/02 20:30:00","MHK VL","61756","10.51","0.45","0","1"
"2022/07/02 20:35:00","MHK VL","61756","34.96","1.51","0","1"
"2022/07/02 20:40:00","MHK VL","61756","56.95","2.45","0","1"
"2022/07/02 20:45:00","MHK VL","61756","34.92","1.51","0","1"
"2022/07/02 20:50:00","MHK VL","61756","10.54","0.44","0","1"
"2022/07/02 20:55:00","MHK VL","61756","10.54","0.44","0","1"
"2022/07/02 21:00:00","MHK VL","61756","16.87","0.71","0","1"
"2022/07/02 21:05:00","MHK VL","61756","36.62","1.58","0","1"
"2022/07/02 21:10:00","MHK VL","61756","35.15","1.54","-0.2","1"
"2022/07/02 21:15:00","MHK VL","61756","22.72","0.94","0","1"
"2022/07/02 21:20:00","MHK VL","61756","76.81","3.23","0","1"
"2022/07/02 21:25:00","MHK VL","61756","64.21","2.65","0","1"
"2022/07/02 21:30:00","MHK VL","61756","63.93","2.63","0","1"
"2022/07/02 21:35:00","MHK VL","61756","65.98","2.72","0","1"
"2022/07/02 21:40:00","MHK VL","61756","66.18","2.73","0","1"
"2022/07/02 21:45:00","MHK VL","61756","69.47","2.86","0","1"
"2022/07/02 21:50:00","MHK VL","61756","72.59","2.99","0","1"
"2022/07/02 21:55:00","MHK VL","61756","70.26","2.89","0","1"
"2022/07/02 22:00:00","MHK VL","61756","70.24","2.89","0","1"
"2022/07/02 22:05:00","MHK VL","61756","70.18","2.83","0","1"
"2022/07/02 22:10:00","MHK VL","61756","70.3","2.9","0","1"
"2022/07/02 22:15:00","MHK VL","61756","73.09","2.95","0","1"
"2022/07/02 22:20:00","MHK VL","61756","72.33","2.85","0","1"
"2022/07/02 22:25:00","MHK VL","61756","70.19","2.83","0","1"
"2022/07/02 22:30:00","MHK VL","61756","71.49","2.75","0","1"
"2022/07/02 22:35:00","MHK VL","61756","69.68","2.68","0","1"
"2022/07/02 22:40:00","MHK VL","61756","69.58","2.61","0","1"
"2022/07/02 22:45:00","MHK VL","61756","80.57","3.02","0","1"
"2022/07/02 22:50:00","MHK VL","61756","73.93","2.85","0","1"
"2022/07/02 22:55:00","MHK VL","61756","79.2","2.9","0","1"
"2022/07/02 23:00:00","MHK VL","61756","93.93","3.44","0","1"
"2022/07/02 23:05:00","MHK VL","61756","55.33","2.03","0","1"
"2022/07/02 23:06:02","MHK VL","61756","65.84","2.41","0","1"
"2022/07/02 23:07:14","MHK VL","61756","67","2.32","0","1"
"2022/07/02 23:10:00","MHK VL","61756","67.14","2.4","0","1"
"2022/07/02 23:15:00","MHK VL","61756","67.14","2.4","0","1"
"2022/07/02 23:20:00","MHK VL","61756","66.06","2.36","0","1"
"2022/07/02 23:25:00","MHK VL","61756","66","2.36","0","1"
"2022/07/02 23:30:00","MHK VL","61756","63.03","2.25","0","1"
"2022/07/02 23:35:00","MHK VL","61756","66.04","2.29","0","1"
"2022/07/02 23:40:00","MHK VL","61756","61.9","2.15","0","1"
"2022/07/02 23:45:00","MHK VL","61756","57.29","1.99","0","1"
"2022/07/02 23:50:00","MHK VL","61756","56.98","1.93","0","1"
"2022/07/02 23:55:00","MHK VL","61756","56.98","1.98","0","1"
"2022/07/03 00:00:00","MHK VL","61756","68.79","2.33","0","1"
"2022/07/03 00:05:00","MHK VL","61756","61.94","2.09","0","1"
"2022/07/03 00:10:00","MHK VL","61756","60.21","2.09","0","1"
"2022/07/03 00:15:00","MHK VL","61756","60.49","2.04","0","1"
"2022/07/03 00:20:00","MHK VL","61756","66.61","2.25","0","1"
"2022/07/03 00:25:00","MHK VL","61756","65.35","2.21","0","1"
"2022/07/03 00:30:00","MHK VL","61756","60.75","2","0","1"
"2022/07/03 00:30:14","MHK VL","61756","60.9","2","0","1"
"2022/07/03 00:31:32","MHK VL","61756","77.84","2.56","0","1"
"2022/07/03 00:35:00","MHK VL","61756","69.43","2.28","0","1"
"2022/07/03 00:40:00","MHK VL","61756","69.43","2.28","0","1"
"2022/07/03 00:45:00","MHK VL","61756","69.43","2.28","0","1"
"2022/07/03 00:50:00","MHK VL","61756","66.26","2.18","0","1"
"2022/07/03 00:55:00","MHK VL","61756","67.58","2.28","0","1"
"2022/07/03 01:00:00","MHK VL","61756","73.49","2.42","0","1"
"2022/07/03 01:05:00","MHK VL","61756","61.99","2.1","0","1"
"2022/07/03 01:10:00","MHK VL","61756","60.69","2","0","1"
"2022/07/03 01:15:00","MHK VL","61756","56.27","1.79","0","1"
"2022/07/03 01:20:00","MHK VL","61756","56.23","1.85","0","1"
"2022/07/03 01:25:00","MHK VL","61756","56.17","1.79","0","1"
"2022/07/03 01:30:00","MHK VL","61756","56.06","1.79","0","1"
"2022/07/03 01:35:00","MHK VL","61756","55.8","1.78","0","1"
"2022/07/03 01:40:00","MHK VL","61756","55.81","1.73","0","1"
"2022/07/03 01:45:00","MHK VL","61756","55.65","1.67","0","1"
"2022/07/03 01:50:00","MHK VL","61756","55.58","1.67","0","1"
"2022/07/03 01:55:00","MHK VL","61756","49.8","1.45","0","1"
"2022/07/03 02:00:00","MHK VL","61756","52.71","1.53","0","1"
"2022/07/03 02:05:00","MHK VL","61756","49.85","1.45","0","1"
"2022/07/03 02:10:00","MHK VL","61756","50.76","1.48","0","1"
"2022/07/03 02:15:00","MHK VL","61756","50.9","1.48","0","1"
"2022/07/03 02:20:00","MHK VL","61756","50.94","1.48","0","1"
"2022/07/03 02:25:00","MHK VL","61756","49.86","1.41","0","1"
"2022/07/03 02:30:00","MHK VL","61756","49.97","1.41","0","1"
"2022/07/03 02:35:00","MHK VL","61756","50.06","1.46","0","1"
"2022/07/03 02:40:00","MHK VL","61756","49.97","1.41","0","1"
"2022/07/03 02:45:00","MHK VL","61756","49.97","1.41","0","1"
"2022/07/03 02:50:00","MHK VL","61756","50.02","1.41","0","1"
"2022/07/03 02:55:00","MHK VL","61756","45.87","1.23","-0.6","1"
"2022/07/03 03:00:00","MHK VL","61756","48.52","1.31","-0.44","1"
"2022/07/03 03:05:00","MHK VL","61756","52.2","1.47","0","1"
"2022/07/03 03:10:00","MHK VL","61756","48.71","1.27","-0.39","1"
"2022/07/03 03:15:00","MHK VL","61756","47.03","1.22","-0.5","1"
"2022/07/03 03:20:00","MHK VL","61756","44.48","1.15","-0.65","1"
"2022/07/03 03:25:00","MHK VL","61756","46.82","1.22","-0.4","1"
"2022/07/03 03:30:00","MHK VL","61756","48.33","1.27","0","1"
"2022/07/03 03:35:00","MHK VL","61756","48.73","1.33","0","1"
"2022/07/03 03:40:00","MHK VL","61756","48.43","1.32","0","1"
"2022/07/03 03:45:00","MHK VL","61756","25.54","0.59","-3.85","1"
"2022/07/03 03:50:00","MHK VL","61756","37.7","1.03","-1.08","1"
"2022/07/03 03:55:00","MHK VL","61756","35.29","0.95","-1.5","1"
"2022/07/03 04:00:00","MHK VL","61756","34.97","0.89","-1.24","1"
"2022/07/03 04:05:00","MHK VL","61756","36.02","0.92","-1.18","1"
"2022/07/03 04:10:00","MHK VL","61756","34.92","0.89","-1.19","1"
"2022/07/03 04:15:00","MHK VL","61756","37.55","0.92","-1.04","1"
"2022/07/03 04:20:00","MHK VL","61756","42.81","1.11","-0.73","1"
"2022/07/03 04:25:00","MHK VL","61756","42.73","1.06","-0.74","1"
"2022/07/03 04:30:00","MHK VL","61756","40.45","1","-0.88","1"
"2022/07/03 04:35:00","MHK VL","61756","35.61","0.85","-1.95","1"
"2022/07/03 04:40:00","MHK VL","61756","40.72","1.04","-1.1","1"
"2022/07/03 04:45:00","MHK VL","61756","42.78","1.11","-0.74","1"
"2022/07/03 04:50:00","MHK VL","61756","40.57","1.04","-0.87","1"
"2022/07/03 04:55:00","MHK VL","61756","40.45","1.04","-0.88","1"
"2022/07/03 05:00:00","MHK VL","61756","42.85","1.07","-0.74","1"
"2022/07/03 05:05:00","MHK VL","61756","43.75","1.09","-0.69","1"
"2022/07/03 05:10:00","MHK VL","61756","14.31","0.27","-3.77","1"
"2022/07/03 05:15:00","MHK VL","61756","35.66","0.85","-1.92","1"
"2022/07/03 05:20:00","MHK VL","61756","35.69","0.85","-1.91","1"
"2022/07/03 05:25:00","MHK VL","61756","42.89","1.03","-0.72","1"
"2022/07/03 05:30:00","MHK VL","61756","41.64","1.03","-0.8","1"
"2022/07/03 05:35:00","MHK VL","61756","39.34","0.94","-0.93","1"
"2022/07/03 05:40:00","MHK VL","61756","40.24","0.97","-0.43","1"
"2022/07/03 05:45:00","MHK VL","61756","34.92","0.82","-1.18","1"
"2022/07/03 05:50:00","MHK VL","61756","30.69","0.71","-1.42","1"
"2022/07/03 05:55:00","MHK VL","61756","32.11","0.78","-1.34","1"
"2022/07/03 06:00:00","MHK VL","61756","37.81","0.93","-1.02","1"
"2022/07/03 06:05:00","MHK VL","61756","39.55","0.98","-0.92","1"
"2022/07/03 06:10:00","MHK VL","61756","44.88","1.12","-0.43","1"
"2022/07/03 06:15:00","MHK VL","61756","47.13","1.19","-0.04","1"
"2022/07/03 06:20:00","MHK VL","61756","40.97","1.01","-0.88","1"
"2022/07/03 06:25:00","MHK VL","61756","39.64","0.98","-0.97","1"
"2022/07/03 06:30:00","MHK VL","61756","39.53","0.98","-0.98","1"
"2022/07/03 06:35:00","MHK VL","61756","47.06","1.19","-0.04","1"
"2022/07/03 06:40:00","MHK VL","61756","47.34","1.2","0","1"
"2022/07/03 06:45:00","MHK VL","61756","47.43","1.2","0","1"
"2022/07/03 06:50:00","MHK VL","61756","47.46","1.2","0","1"
"2022/07/03 06:55:00","MHK VL","61756","47.41","1.2","0","1"
"2022/07/03 07:00:00","MHK VL","61756","42.86","1.08","0","1"
"2022/07/03 07:05:00","MHK VL","61756","47.36","1.2","0","1"
"2022/07/03 07:10:00","MHK VL","61756","44.34","1.21","0","1"
"2022/07/03 07:15:00","MHK VL","61756","44.56","1.26","0","1"
"2022/07/03 07:20:00","MHK VL","61756","44.64","1.26","0","1"
"2022/07/03 07:25:00","MHK VL","61756","44.45","1.25","0","1"
"2022/07/03 07:30:00","MHK VL","61756","47.88","1.39","0","1"
"2022/07/03 07:35:00","MHK VL","61756","48.56","1.41","0","1"
"2022/07/03 07:40:00","MHK VL","61756","48.65","1.42","0","1"
"2022/07/03 07:45:00","MHK VL","61756","44.57","1.34","0","1"
"2022/07/03 07:50:00","MHK VL","61756","47.08","1.42","0","1"
"2022/07/03 07:55:00","MHK VL","61756","44.6","1.3","0","1"
"2022/07/03 08:00:00","MHK VL","61756","42.82","1.25","0","1"
"2022/07/03 08:05:00","MHK VL","61756","44.12","1.28","0","1"
"2022/07/03 08:10:00","MHK VL","61756","44","1.24","0","1"
"2022/07/03 08:15:00","MHK VL","61756","42.55","1.24","0","1"
"2022/07/03 08:20:00","MHK VL","61756","44.12","1.24","0","1"
"2022/07/03 08:25:00","MHK VL","61756","44.36","1.25","0","1"
"2022/07/03 08:30:00","MHK VL","61756","44.6","1.3","0","1"
"2022/07/03 08:35:00","MHK VL","61756","44.61","1.34","0","1"
"2022/07/03 08:40:00","MHK VL","61756","44.61","1.34","0","1"
"2022/07/03 08:45:00","MHK VL","61756","44.53","1.34","0","1"
"2022/07/03 08:50:00","MHK VL","61756","48.3","1.45","0","1"
"2022/07/03 08:55:00","MHK VL","61756","48.26","1.45","0","1"
"2022/07/03 09:00:00","MHK VL","61756","46.87","1.41","0","1"
"2022/07/03 09:05:00","MHK VL","61756","46.77","1.41","0","1"
"2022/07/03 09:10:00","MHK VL","61756","46.4","1.4","0","1"
"2022/07/03 09:15:00","MHK VL","61756","44.16","1.29","0","1"
"2022/07/03 09:20:00","MHK VL","61756","42.15","1.23","0","1"
"2022/07/03 09:25:00","MHK VL","61756","42.37","1.23","0","1"
"2022/07/03 09:30:00","MHK VL","61756","40.97","1.19","0","1"
"2022/07/03 09:35:00","MHK VL","61756","42.55","1.24","0","1"
"2022/07/03 09:40:00","MHK VL","61756","42.22","1.23","0","1"
"2022/07/03 09:45:00","MHK VL","61756","45.72","1.33","0","1"
"2022/07/03 09:50:00","MHK VL","61756","46.36","1.4","0","1"
"2022/07/03 09:55:00","MHK VL","61756","47.27","1.38","0","1"
"2022/07/03 10:00:00","MHK VL","61756","44.32","1.29","0","1"
"2022/07/03 10:05:00","MHK VL","61756","44.69","1.3","0","1"
"2022/07/03 10:10:00","MHK VL","61756","44.96","1.31","0","1"
"2022/07/03 10:15:00","MHK VL","61756","46.23","1.35","0","1"
